Date,AdjClose,Close,High,Low,Open,Volume
2009-10-29,122.58,122.577,124.3,120.12,123.9,12821800
2009-10-28,121.64,121.64,125.12,120.76,121.57,16887700
2009-10-27,122.07,122.07,124.26,119.42,122.93,20304200
2009-10-26,124.64,124.64,125.68,118.49,119.21,32271200
2009-10-23,118.49,118.49,119.65,110.62,111.05,58305800
2009-10-22,93.45,93.45,94.1039,91.7,93.66,16518500
2009-10-21,93.42,93.42,96.63,92.911,95.27,7761200
2009-10-20,94.98,94.98,96.1,94.27,95.91,7777600
2009-10-19,94.68,94.68,96.278,94.25,95.35,6017400
2009-10-16,95.32,95.32,96.12,93.61,95.3,7038400
2009-10-15,96.01,96.01,97.06,95.08,95.13,6242100
2009-10-14,97.46,97.46,97.82,96.02,96.22,5556800
2009-10-13,94.83,94.83,95.25,93.68,93.83,4720000
2009-10-12,93.6,93.6,96.25,93.07,96.17,5591400
2009-10-09,95.71,95.71,95.95,94.26,95.0,4694000
2009-10-08,95.22,95.22,96.72,94.23,94.8,9674300
2009-10-07,93.97,93.97,94.48,91.15,91.5,7445100
2009-10-06,90.91,90.91,91.08,88.4011,89.33,6963700
2009-10-05,88.67,88.67,90.93,88.27,90.25,7028500
2009-10-02,89.85,89.85,91.14,89.58,90.05,5039400
2009-10-01,91.04,91.04,92.9,90.37,92.5,6645100
2009-09-30,93.36,93.36,94.17,91.43,92.26,8539200
2009-09-29,91.72,91.72,92.33,90.1,91.96,4393900
2009-09-28,92.21,92.21,92.81,90.6,91.04,3508000
2009-09-25,90.52,90.52,92.2512,89.75,91.44,4256800
2009-09-24,92.11,92.11,92.71,90.77,92.0,5075100
2009-09-23,92.38,92.38,94.5,92.22,92.82,5685300
2009-09-22,93.75,93.75,94.19,91.1,91.46,8264900
2009-09-21,90.56,90.56,90.76,88.48,89.69,4209300
2009-09-18,90.28,90.28,91.0,89.47,90.7329,6769500
2009-09-17,90.44,90.44,91.19,89.0,90.75,7872700
2009-09-16,90.7,90.7,90.98,85.9,85.91,13114300
2009-09-15,83.55,83.55,84.41,82.7927,84.17,4446800
2009-09-14,83.86,83.86,84.57,83.46,83.81,3572000
2009-09-11,84.54,84.54,84.9,83.76,84.4401,6006900
2009-09-10,83.85,83.85,84.07,82.3,82.33,7023100
2009-09-09,82.24,82.24,82.63,80.5,80.6,6776200
2009-09-08,80.9,80.9,81.04,78.87,79.86,7037600
2009-09-04,78.87,78.87,79.78,77.63,78.27,4671500
2009-09-03,78.46,78.46,78.96,77.51,78.39,4140200
2009-09-02,78.14,78.14,80.15,77.8,79.0332,6512700
2009-09-01,79.16,79.16,82.422,79.0,80.74,6245800
2009-08-31,81.19,81.19,81.95,80.35,81.93,5263800
2009-08-28,82.76,82.76,84.99,82.57,84.78,4620700
2009-08-27,84.31,84.31,84.85,83.14,84.01,3997700
2009-08-26,84.0,84.0,84.7653,83.38,84.1,3613800
2009-08-25,84.19,84.19,86.34,83.95,84.66,4791000
2009-08-24,84.5,84.5,85.59,84.24,85.17,4723200
2009-08-21,85.0,85.0,85.06,83.54,84.78,6130700
2009-08-20,84.09,84.09,84.35,82.6621,82.98,5375000
2009-08-19,83.0,83.0,83.0,80.49,80.91,5170600
2009-08-18,82.12,82.12,82.69,80.79,81.41,5884400
2009-08-17,81.06,81.06,81.78,80.25,81.16,6888600
2009-08-14,83.58,83.58,84.17,82.78,84.11,4924700
2009-08-13,84.6,84.6,86.37,84.07,85.72,5712400
2009-08-12,85.96,85.96,86.6,83.38,83.42,5619400
2009-08-11,83.56,83.56,84.4,82.45,83.64,5025000
2009-08-10,84.44,84.44,85.47,83.27,85.01,4440600
2009-08-07,85.32,85.32,85.96,84.1004,84.1,5628000
2009-08-06,84.47,84.47,84.84,83.05,84.31,4693000
2009-08-05,84.29,84.29,85.75,83.02,85.64,7279400
2009-08-04,85.8,85.8,87.48,84.93,87.4831,6177900
2009-08-03,87.44,87.44,88.2,86.56,86.56,6663000
2009-07-31,85.76,85.76,86.75,84.6153,85.76,5886900
2009-07-30,86.09,86.09,87.258,85.17,85.64,7253200
2009-07-29,84.34,84.34,85.5,83.52,84.47,6502900
2009-07-28,84.98,84.98,85.64,82.6,83.84,8774900
2009-07-27,84.24,84.24,86.4908,83.56,86.24,11279300
2009-07-24,86.49,86.49,88.9,85.5006,87.6,19204600
2009-07-23,93.87,93.87,94.3988,89.59,89.84,19162100
2009-07-22,88.79,88.79,89.228,87.78,88.65,5329600
2009-07-21,89.01,89.01,89.01,87.4,88.52,7728600
2009-07-20,88.23,88.23,88.88,86.26,86.27,6056600
2009-07-17,85.85,85.85,86.5,85.2,85.8,5051600
2009-07-16,86.11,86.11,86.24,83.72,84.42,5361900
2009-07-15,84.55,84.55,84.64,82.78,83.0,6339000
2009-07-14,81.95,81.95,82.42,80.42,81.48,4543600
2009-07-13,81.47,81.47,81.65,78.01,78.07,8050200
2009-07-10,77.63,77.63,78.82,76.17,77.52,5976100
2009-07-09,78.1,78.1,78.54,76.82,78.25,6359500
2009-07-08,77.36,77.36,77.93,75.7,76.46,8540700
2009-07-07,75.63,75.63,78.69,75.41,78.53,6491500
2009-07-06,78.1,78.1,78.8881,76.54,78.45,7368800
2009-07-02,79.32,79.32,81.37,78.51,81.11,7218600
2009-07-01,81.6,81.6,84.5,81.37,84.42,6981200
2009-06-30,83.66,83.66,84.92,82.47,83.62,7984800
2009-06-29,83.03,83.03,84.2,82.4158,83.87,6270300
2009-06-26,83.88,83.88,84.14,81.13,81.9,8775300
2009-06-25,82.2,82.2,82.23,79.0258,79.1,7360400
2009-06-24,79.27,79.27,80.53,77.7995,78.0,6081400
2009-06-23,77.68,77.68,79.095,76.25,78.97,7415500
2009-06-22,79.15,79.15,82.43,78.56,82.4091,9744400
2009-06-19,82.96,82.96,83.46,81.5,82.1468,5438200
2009-06-18,81.6,81.595,82.95,81.0,82.81,5453100
2009-06-17,82.65,82.65,84.3,80.64,82.5,7785100
2009-06-16,82.15,82.15,83.95,81.2786,83.7,5465800
2009-06-15,83.18,83.18,83.3,81.0,82.83,5401800
2009-06-12,84.08,84.08,85.2,82.01,85.03,6223000
2009-06-11,85.69,85.69,87.49,85.05,86.3,5009700
2009-06-10,86.59,86.59,88.56,84.83,87.5838,6073600
2009-06-09,87.08,87.08,87.67,86.17,86.93,4475100
2009-06-08,86.36,86.36,87.18,85.11,86.75,5602100
2009-06-05,87.56,87.56,87.95,85.3,86.29,8263500
2009-06-04,85.52,85.52,86.4,84.57,85.42,5465400
2009-06-03,85.68,85.68,85.71,83.13,83.31,7603400
2009-06-02,84.93,84.93,85.45,82.1,82.42,9397000
2009-06-01,83.05,83.05,84.8,77.49,78.21,10796500
2009-05-29,77.99,77.99,78.01,76.4,77.72,5072200
2009-05-28,77.65,77.65,79.1,75.88,77.7048,4943100
2009-05-27,77.1,77.1,79.5,76.75,78.51,5567100
2009-05-26,78.39,78.39,78.48,74.55,75.03,6699600
2009-05-22,75.64,75.64,77.04,75.02,76.0963,3484700
2009-05-21,75.96,75.96,77.97,75.4,76.75,5640500
2009-05-20,77.97,77.97,81.11,77.42,78.5,7351000
2009-05-19,77.87,77.87,78.96,75.12,75.43,8028900
2009-05-18,75.95,75.95,75.96,73.1,73.96,6829100
2009-05-15,73.6,73.6,76.21,73.42,74.5414,8011700
2009-05-14,75.11,75.11,76.06,73.31,73.7925,9343600
2009-05-13,74.19,74.19,76.6458,74.01,76.25,8770500
2009-05-12,77.93,77.93,78.97,76.53,78.7,5548700
2009-05-11,78.61,78.61,79.85,76.01,76.8,6872300
2009-05-08,77.95,77.95,80.23,76.31,79.69,8193000
2009-05-07,79.28,79.28,82.75,77.88,82.73,9632100
2009-05-06,81.99,81.99,83.6,79.66,82.88,8604000
2009-05-05,81.9,81.9,82.0,80.19,81.01,5870300
2009-05-04,79.77,79.77,81.35,78.85,80.26,7019300
2009-05-01,78.96,78.96,80.38,77.85,80.38,6121700
2009-04-30,80.52,80.52,82.67,79.89,80.93,8537600
2009-04-29,79.79,79.79,82.99,79.26,82.99,9735100
2009-04-28,82.4,82.4,85.35,82.4,82.68,7924000
2009-04-27,83.12,83.12,84.98,82.21,83.88,9705900
2009-04-24,84.46,84.46,86.68,80.73,82.03,23484300
2009-04-23,80.61,80.61,82.0613,79.08,81.33,16187700
2009-04-22,79.2,79.2,82.18,77.81,78.17,8775500
2009-04-21,78.74,78.74,79.1,77.29,77.33,7162200
2009-04-20,77.57,77.57,79.79,76.83,78.44,8686900
2009-04-17,78.05,78.05,78.72,75.88,76.78,7426000
2009-04-16,77.25,77.25,77.48,75.16,75.33,7467800
2009-04-15,74.71,74.71,75.8179,73.51,75.5,9412800
2009-04-14,77.22,77.22,79.46,76.9434,78.0,6160400
2009-04-13,78.94,78.94,79.97,77.85,79.84,6212200
2009-04-09,79.77,79.77,80.0,77.26,77.51,7082300
2009-04-08,76.98,76.98,77.11,74.57,75.93,5653000
2009-04-07,75.51,75.51,77.08,74.88,76.97,5748800
2009-04-06,77.99,77.99,78.36,76.0,77.26,5751300
2009-04-03,78.17,78.17,78.32,75.5,76.42,5809900
2009-04-02,76.34,76.34,77.24,73.438,73.63,11066900
2009-04-01,73.5,73.5,75.09,71.71,73.015,7041400
2009-03-31,73.44,73.44,74.5,72.12,72.61,8918200
2009-03-30,71.44,71.44,71.67,69.7528,70.4,8373100
2009-03-27,70.52,70.52,72.29,70.1,71.61,8568800
2009-03-26,73.69,73.69,74.9821,72.64,73.47,6657700
2009-03-25,72.4,72.4,73.95,69.84,73.09,7895600
2009-03-24,72.81,72.81,75.0041,72.31,74.85,7457900
2009-03-23,75.58,75.58,75.61,70.7005,71.36,8612400
2009-03-20,69.96,69.96,70.89,69.08,70.39,8468100
2009-03-19,70.1,70.1,71.91,69.2388,71.4,8819100
2009-03-18,71.25,71.25,73.91,70.13,70.97,10401700
2009-03-17,71.35,71.35,71.705,67.0,67.37,11902800
2009-03-16,66.98,66.98,69.295,66.68,68.56,9437300
2009-03-13,68.63,68.63,69.74,67.53,69.64,8903400
2009-03-12,69.58,69.58,69.87,67.25,68.35,11348900
2009-03-11,68.54,68.54,69.37,65.27,66.24,13881700
2009-03-10,65.71,65.71,65.9027,61.78,62.49,15435700
2009-03-09,60.49,60.49,64.03,60.15,62.2,13561400
2009-03-06,61.69,61.69,65.5017,59.82,65.2,15093800
2009-03-05,64.77,64.77,65.8,63.6,64.12,11770300
2009-03-04,64.81,64.81,65.79,62.4,62.8,11960900
2009-03-03,61.7,61.7,63.29,61.3,62.75,9691600
2009-03-02,61.99,61.99,65.52,61.51,63.94,10511900
2009-02-27,64.79,64.79,65.08,60.94,61.26,11488300
2009-02-26,62.34,62.34,64.73,62.34,64.12,7275300
2009-02-25,63.71,63.71,65.75,62.82,64.9,9122100
2009-02-24,65.6,65.6,66.1,61.89,61.97,10271400
2009-02-23,61.71,61.71,64.91,61.52,64.16,7336000
2009-02-20,63.86,63.86,64.15,60.84,61.07,9354500
2009-02-19,61.95,61.95,64.18,61.67,62.84,6768900
2009-02-18,62.35,62.35,62.78,60.52,62.271,7366000
2009-02-17,61.67,61.67,62.65,61.18,61.67,7126100
2009-02-13,63.26,63.26,64.68,62.87,63.97,4130900
2009-02-12,63.96,63.96,64.25,61.71,63.25,8095500
2009-02-11,64.35,64.354,64.9,62.25,63.1,8347300
2009-02-10,63.31,63.31,67.23,63.07,66.15,10700600
2009-02-09,66.71,66.71,67.36,65.38,66.56,9437600
2009-02-06,66.55,66.55,67.0,63.18,63.18,12044900
2009-02-05,63.18,63.18,63.81,60.63,61.15,10169600
2009-02-04,61.06,61.06,63.44,60.83,63.38,13726300
2009-02-03,63.59,63.59,64.2,60.0,60.87,14694600
2009-02-02,61.15,61.15,62.0,58.13,58.57,19324300
2009-01-30,58.82,58.82,59.74,57.24,57.36,39783100
2009-01-29,50.0,50.0,51.85,49.14,49.96,17966800
2009-01-28,50.36,50.36,51.49,48.97,49.72,8056600
2009-01-27,48.44,48.44,50.42,47.72,49.3,8738200
2009-01-26,49.63,49.63,50.89,48.52,50.18,7155700
2009-01-23,50.63,50.63,51.42,48.4525,48.9,5793300
2009-01-22,49.94,49.94,50.8769,48.26,49.42,7133300
2009-01-21,50.54,50.54,50.69,48.25,49.31,5829500
2009-01-20,48.44,48.44,51.7,48.27,50.753,6767200
2009-01-16,51.59,51.59,52.33,49.53,51.8,8258200
2009-01-15,51.44,51.44,52.23,47.63,48.56,11617300
2009-01-14,48.49,48.49,50.1,48.14,50.1,10442600
2009-01-13,51.45,51.45,53.29,50.7491,50.96,7883200
2009-01-12,51.92,51.92,54.3,50.87,54.1203,9556300
2009-01-09,55.51,55.51,57.0,54.7,56.92,6684100
2009-01-08,57.16,57.16,57.32,54.58,54.99,6577900
2009-01-07,56.2,56.2,56.95,55.35,56.29,7942700
2009-01-06,57.36,57.36,58.22,53.75,54.55,11080100
2009-01-05,54.06,54.06,55.74,53.03,55.73,9509800
2009-01-02,54.36,54.36,54.53,51.07,51.35,7296400
2008-12-31,51.28,51.28,51.69,49.91,50.74,7792200
2008-12-30,50.76,50.76,51.21,48.74,49.51,6601300
2008-12-29,49.4,49.4,51.77,48.56,51.43,6507900
2008-12-26,51.78,51.78,53.95,51.55,53.79,6847300
2008-12-24,51.44,51.44,51.95,51.01,51.66,1645500
2008-12-23,51.08,51.08,51.61,50.12,50.12,5845400
2008-12-22,49.84,49.84,52.15,48.47,51.6,8925000
2008-12-19,51.56,51.56,52.99,50.92,51.59,10963200
2008-12-18,52.08,52.08,54.85,51.2,53.0,7518100
2008-12-17,53.18,53.18,54.7706,51.53,52.26,9183100
2008-12-16,52.63,52.63,52.96,49.29,49.62,8862900
2008-12-15,48.85,48.85,50.95,48.148,50.65,7285400
2008-12-12,51.25,51.25,51.38,47.52,47.52,8664800
2008-12-11,48.25,48.25,50.49,48.17,49.33,7583600
2008-12-10,49.7,49.7,51.5,48.34,51.46,7753800
2008-12-09,51.25,51.25,54.48,49.7,49.81,13314800
2008-12-08,51.41,51.41,52.14,47.36,49.15,10940700
2008-12-05,48.26,48.26,48.49,43.3,45.89,14608800
2008-12-04,47.32,47.32,50.5,45.75,45.94,19782300
2008-12-03,45.21,45.21,45.88,40.05,40.16,15675600
2008-12-02,41.19,41.19,41.71,38.82,41.39,8713700
2008-12-01,40.47,40.47,43.2597,40.38,42.0,11178900
2008-11-28,42.7,42.7,44.1,42.22,44.03,3481000
2008-11-26,43.96,43.96,43.9995,40.29,40.87,13439700
2008-11-25,42.19,42.19,42.89,39.6091,42.09,13015000
2008-11-24,42.5,42.5,43.44,38.7,38.79,14549700
2008-11-21,37.87,37.87,39.0,35.72,36.39,15042700
2008-11-20,35.03,35.03,39.72,34.68,35.29,18423900
2008-11-19,35.84,35.84,39.0,35.75,37.97,12521100
2008-11-18,38.44,38.44,40.66,36.08,39.73,15049200
2008-11-17,39.69,39.69,41.26,39.07,39.91,10711800
2008-11-14,41.75,41.75,44.5,41.5,43.61,11949700
2008-11-13,44.93,44.93,45.0,38.48,41.4,16935300
2008-11-12,41.56,41.56,45.44,40.9018,43.99,14768600
2008-11-11,46.3,46.3,48.06,44.81,47.1,9939200
2008-11-10,48.46,48.46,50.68,46.86,49.98,8964900
2008-11-07,49.21,49.21,49.79,47.01,47.76,7439600
2008-11-06,47.22,47.22,51.04,46.3004,49.8,15487800
2008-11-05,51.98,51.98,58.0,51.62,57.47,11498400
2008-11-04,58.45,58.45,58.73,55.22,57.16,7663800
2008-11-03,55.77,55.77,57.25,55.02,56.35,7170100
2008-10-31,57.24,57.24,57.25,55.0096,56.01,8534600
2008-10-30,56.71,56.71,59.89,55.08,58.76,11125700
2008-10-29,56.89,56.89,59.79,54.52,55.53,15196300
2008-10-28,56.04,56.04,56.3,49.07,51.5,14834700
2008-10-27,49.58,49.58,52.59,48.43,49.0,11759200
2008-10-24,48.96,48.96,52.32,44.5,44.75,19605900
2008-10-23,50.32,50.32,50.91,43.31,43.37,32601900
2008-10-22,49.99,49.99,52.47,47.9,50.05,19513200
2008-10-21,50.23,50.23,52.95,49.92,51.8592,8669600
2008-10-20,52.97,52.97,53.1,49.906,52.17,8452100
2008-10-17,50.65,50.65,62.33,48.4071,48.83,12946400
2008-10-16,50.29,50.29,50.7,43.39,46.4,22081100
2008-10-15,48.72,48.72,54.69,48.35,54.46,16257600
2008-10-14,55.86,55.86,64.0,54.8,63.5,17306600
2008-10-13,62.02,62.02,62.21,57.37,58.96,11194800
2008-10-10,56.25,56.25,59.754,51.05,52.99,18021700
2008-10-09,56.0,56.0,63.5,56.0,61.97,13930900
2008-10-08,61.02,61.02,62.75,55.35,55.64,14324500
2008-10-07,58.52,58.52,66.43,58.5,65.79,12756000
2008-10-06,65.23,65.23,65.89,60.47,64.06,13385500
2008-10-03,67.0,67.0,70.95,66.59,69.42,11228100
2008-10-02,67.36,67.36,68.96,65.4096,67.63,8726100
2008-10-01,69.58,69.58,71.99,68.41,71.78,9622200
2008-09-30,72.76,72.76,73.12,65.32,65.84,13046900
2008-09-29,63.35,63.35,69.37,61.32,68.41,12004300
2008-09-26,70.7,70.7,71.05,68.08,69.52,6747100
2008-09-25,72.08,72.08,72.75,70.01,70.66,6073000
2008-09-24,69.96,69.96,73.65,68.94,72.2979,9372400
2008-09-23,71.76,71.76,76.29,70.77,75.79,8594200
2008-09-22,74.93,74.93,81.63,74.32,81.13,7037700
2008-09-19,81.0,81.0,86.77,76.5,80.1204,14772200
2008-09-18,76.5,76.5,77.5,70.08,73.0783,12397200
2008-09-17,71.54,71.54,78.24,71.24,77.68,13165600
2008-09-16,78.73,78.73,79.63,76.67,76.8022,13092200
2008-09-15,77.34,77.34,79.88,76.3,76.86,8980800
2008-09-12,78.3,78.3,79.6,76.62,78.81,6480100
2008-09-11,79.51,79.51,79.8,75.1,75.27,7813600
2008-09-10,76.74,76.74,80.22,76.15,80.013,9444700
2008-09-09,79.04,79.04,81.96,78.9852,80.76,5821800
2008-09-08,81.16,81.16,83.75,78.85,82.25,9490600
2008-09-05,79.19,79.19,80.72,77.0834,77.34,8069100
2008-09-04,78.03,78.03,80.81,78.02,80.6,8316500
2008-09-03,80.77,80.77,82.0,80.02,81.4,5742600
2008-09-02,81.41,81.41,84.5,81.21,83.16,6000800
2008-08-29,80.81,80.81,82.9,80.5,82.9,4728700
2008-08-28,83.42,83.42,83.65,81.8,82.21,7834100
2008-08-27,81.73,81.73,82.74,81.0,81.439,5627300
2008-08-26,81.76,81.76,83.12,81.25,82.74,4374200
2008-08-25,82.85,82.85,84.64,82.45,84.63,4356400
2008-08-22,85.26,85.26,85.46,83.93,84.27,4677800
2008-08-21,83.26,83.26,83.77,80.98,81.41,6157800
2008-08-20,82.13,82.13,83.25,81.2077,82.0,5950600
2008-08-19,81.29,81.29,83.51,81.06,83.09,6630400
2008-08-18,83.11,83.11,86.28,83.047,86.09,6547400
2008-08-15,86.4,86.4,89.53,86.26,88.28,6871600
2008-08-14,88.03,88.03,88.75,85.22,85.71,6901700
2008-08-13,86.69,86.69,88.25,84.54,86.28,7208800
2008-08-12,87.25,87.25,88.48,86.1,87.32,8026500
2008-08-11,88.09,88.09,91.75,79.78,80.1775,25070200
2008-08-08,80.51,80.51,81.21,76.29,76.78,9162700
2008-08-07,76.95,76.95,78.05,76.0,77.01,5444800
2008-08-06,78.09,78.09,78.63,76.73,78.55,6406100
2008-08-05,79.11,79.11,79.52,76.5245,76.92,7794600
2008-08-04,75.71,75.71,77.3,75.01,75.99,4498200
2008-08-01,75.75,75.75,76.49,74.05,76.36,4774500
2008-07-31,76.34,76.34,78.17,76.1,76.75,5300700
2008-07-30,78.21,78.21,79.85,76.42,78.36,7567300
2008-07-29,78.21,78.21,78.8,76.16,76.49,6770900
2008-07-28,75.98,75.98,78.31,74.86,77.09,10480200
2008-07-25,78.31,78.31,80.939,78.12,79.63,9150700
2008-07-24,78.72,78.72,82.38,76.29,76.3,30996600
2008-07-23,70.54,70.54,72.07,67.465,67.465,17916200
2008-07-22,67.97,67.97,69.1407,65.88,67.09,8795800
2008-07-21,68.48,68.48,69.8,66.3,69.52,6896900
2008-07-18,69.12,69.12,70.84,68.4,69.94,8298000
2008-07-17,72.11,72.11,72.38,67.737,71.2,9597400
2008-07-16,71.84,71.84,72.75,66.84,66.94,12038900
2008-07-15,67.03,67.03,68.62,62.99,65.87,11342100
2008-07-14,66.28,66.28,69.5,65.5877,69.31,9021300
2008-07-11,68.54,68.54,69.99,66.74,69.4,7930000
2008-07-10,70.63,70.63,71.7693,67.99,70.7,9941600
2008-07-09,70.61,70.61,74.9,70.48,74.56,6912100
2008-07-08,75.04,75.04,75.49,71.75,72.38,7916000
2008-07-07,72.49,72.49,74.4,70.7655,72.37,7355500
2008-07-03,72.0,72.0,73.84,70.52,72.51,4248200
2008-07-02,71.44,71.44,74.41,71.38,74.16,7044400
2008-07-01,73.62,73.62,74.23,70.52,72.24,10292500
2008-06-30,73.33,73.33,76.12,73.21,75.03,7104100
2008-06-27,74.66,74.66,76.07,72.62,75.59,11840500
2008-06-26,76.3,76.3,79.89,76.0,79.1,11310100
2008-06-25,80.51,80.51,82.15,79.52,80.45,7393300
2008-06-24,79.64,79.64,80.7958,77.63,79.55,7140100
2008-06-23,80.68,80.68,82.15,79.55,81.3,7425800
2008-06-20,81.1,81.1,83.46,80.51,83.1,6588900
2008-06-19,84.26,84.26,84.47,81.4946,82.21,6717300
2008-06-18,82.52,82.52,83.17,81.32,82.0,6846600
2008-06-17,82.97,82.97,84.2987,82.8,83.15,8802400
2008-06-16,81.7,81.7,82.53,78.41,78.42,5754400
2008-06-13,79.17,79.17,80.0,76.7,76.7,5974500
2008-06-12,76.15,76.15,79.05,75.01,78.02,6204400
2008-06-11,77.28,77.28,80.0,77.03,79.35,5874500
2008-06-10,79.62,79.62,81.04,78.2,78.2,6065600
2008-06-09,79.43,79.43,81.53,78.12,81.19,6537300
2008-06-06,80.63,80.63,83.64,80.56,83.24,7843700
2008-06-05,84.51,84.51,84.88,81.8,82.11,8938700
2008-06-04,81.5,81.5,81.82,79.72,80.11,6458300
2008-06-03,80.11,80.11,81.89,79.2621,80.71,5870000
2008-06-02,80.23,80.23,81.57,80.05,81.15,6215200
2008-05-30,81.62,81.62,81.77,80.3,80.58,5270600
2008-05-29,80.35,80.35,81.96,80.17,80.61,6857600
2008-05-28,80.08,80.08,80.79,78.99,80.73,6700600
2008-05-27,80.62,80.62,80.9037,77.97,78.26,10108200
2008-05-23,78.35,78.35,78.87,77.43,78.55,6331900
2008-05-22,79.26,79.26,79.6928,78.0,78.68,5390600
2008-05-21,78.3,78.3,81.15,77.5,80.3737,7070500
2008-05-20,80.72,80.72,82.7,80.03,82.17,7912200
2008-05-19,82.29,82.29,84.75,78.86,79.01,18684800
2008-05-16,76.46,76.46,76.83,74.8652,76.42,6206700
2008-05-15,76.12,76.12,76.32,73.55,73.8928,6917700
2008-05-14,74.2,74.2,75.75,73.98,74.92,4589200
2008-05-13,74.56,74.56,74.96,73.31,74.57,5020800
2008-05-12,74.53,74.53,74.9341,71.78,73.0,7215400
2008-05-09,72.41,72.41,73.34,71.66,72.2,4243500
2008-05-08,72.79,72.79,74.16,71.56,73.73,8131300
2008-05-07,73.18,73.18,76.64,73.09,75.26,8376600
2008-05-06,75.71,75.71,76.77,75.05,75.51,6545700
2008-05-05,75.92,75.92,77.77,75.87,77.27,5647400
2008-05-02,77.31,77.31,81.2,76.4,80.2953,8154900
2008-05-01,79.36,79.36,80.01,77.97,78.4,7197000
2008-04-30,78.63,78.63,81.34,77.92,80.9,7875700
2008-04-29,80.74,80.74,81.77,79.86,81.42,6726400
2008-04-28,81.97,81.97,82.5,80.12,80.64,10991900
2008-04-25,80.86,80.86,81.32,77.26,77.81,9456500
2008-04-24,77.69,77.69,80.53,76.93,77.71,21073500
2008-04-23,81.0,81.0,82.64,78.74,80.3,19250400
2008-04-22,79.6,79.6,79.94,77.54,79.94,7245000
2008-04-21,80.18,80.18,81.34,79.06,80.03,9335400
2008-04-18,80.1,80.1,82.0,76.32,76.48,16791300
2008-04-17,74.04,74.04,75.02,73.6026,74.18,6220000
2008-04-16,74.59,74.59,75.0,72.94,73.02,6746800
2008-04-15,72.5,72.5,73.98,70.65,72.97,6813100
2008-04-14,72.61,72.61,74.0,71.29,71.7,4354500
2008-04-11,71.99,71.99,74.3,71.62,73.84,6785600
2008-04-10,74.83,74.83,75.49,72.73,74.48,6255500
2008-04-09,74.39,74.39,76.67,73.66,76.56,6660300
2008-04-08,77.3,77.3,77.61,75.5,76.4,4966000
2008-04-07,76.9,76.9,78.43,76.0,77.36,6672400
2008-04-04,76.87,76.87,77.8288,74.28,75.26,7152800
2008-04-03,74.94,74.94,76.01,73.81,75.15,8149900
2008-04-02,77.37,77.37,79.0,76.12,77.08,8592400
2008-04-01,76.7,76.7,77.09,72.76,72.99,9734000
2008-03-31,71.3,71.3,71.64,69.63,70.25,5470300
2008-03-28,69.76,69.76,72.21,69.26,71.0,5279100
2008-03-27,70.8,70.8,74.69,70.798,74.37,7942400
2008-03-26,73.8,73.8,75.12,73.24,74.1345,6285100
2008-03-25,75.17,75.17,76.29,74.05,75.83,6327500
2008-03-24,75.95,75.95,76.9299,72.75,73.82,9395400
2008-03-20,73.19,73.19,73.49,69.38,70.17,11410700
2008-03-19,70.17,70.17,74.0,70.17,71.1,11041900
2008-03-18,71.7,71.7,71.928,67.59,68.25,9550700
2008-03-17,66.53,66.53,67.79,64.92,65.72,9709100
2008-03-14,68.22,68.22,70.68,66.06,68.61,12420700
2008-03-13,68.32,68.32,69.55,64.366,65.11,10707500
2008-03-12,66.51,66.51,68.23,65.6403,66.77,7748800
2008-03-11,67.15,67.15,67.17,63.71,65.95,9742900
2008-03-10,63.47,63.47,65.15,62.91,63.9,9321000
2008-03-07,64.09,64.09,64.87,62.01,62.2,10438100
2008-03-06,62.74,62.74,65.46,62.5,64.75,8343300
2008-03-05,64.99,64.99,66.34,63.82,65.66,11126400
2008-03-04,65.34,65.34,66.6,61.23,61.67,16703600
2008-03-03,62.43,62.43,64.492,61.2,63.59,13721100
2008-02-29,64.47,64.47,67.5,63.97,67.01,11664600
2008-02-28,67.85,67.85,70.6,67.1039,70.3,13167800
2008-02-27,70.87,70.87,71.48,69.57,70.68,8930500
2008-02-26,71.69,71.69,73.4928,70.28,71.91,9891300
2008-02-25,73.27,73.27,73.5,71.41,72.35,7858200
2008-02-22,72.08,72.08,72.21,69.86,70.54,12342700
2008-02-21,69.9,69.9,74.21,69.37,73.94,13150800
2008-02-20,73.64,73.64,73.88,71.1,71.9,6450700
2008-02-19,72.08,72.08,74.0,71.5532,73.54,7109200
2008-02-15,72.96,72.96,75.19,71.94,75.0,11120100
2008-02-14,75.8,75.8,77.88,75.18,77.73,7497200
2008-02-13,77.73,77.73,78.85,73.27,74.99,11070300
2008-02-12,74.45,74.45,77.05,73.79,75.43,9449000
2008-02-11,75.19,75.19,75.96,72.77,73.1461,7763700
2008-02-08,73.5,73.5,74.6,72.52,73.4,11700400
2008-02-07,70.91,70.91,72.71,67.2184,67.37,14501700
2008-02-06,68.49,68.49,72.43,68.17,72.3,12399500
2008-02-05,72.09,72.09,74.21,72.0,72.8,9633900
2008-02-04,73.95,73.95,76.66,73.9,74.5,9155200
2008-02-01,74.63,74.63,79.4,73.37,79.02,16361000
2008-01-31,77.7,77.7,78.87,68.84,68.9,42885900
2008-01-30,74.21,74.21,77.42,73.25,73.54,25298700
2008-01-29,73.95,73.95,75.9,72.06,75.77,9958000
2008-01-28,75.82,75.82,77.4,74.34,76.91,8505300
2008-01-25,77.6,77.6,81.43,76.33,78.69,10027600
2008-01-24,77.67,77.67,77.88,74.19,74.5304,9886600
2008-01-23,73.97,73.97,76.8,69.95,75.5958,20405700
